7	0.7	5	0.5	1
2	0.25	0	0	1
4	0.5	3	0.375	1
5	0.5	3	0.3	1
1	0.111111111	1	0.111111111	1
2	0.181818182	1	0.090909091	1
5	0.833333333	3	0.5	1
7	0.875	5	0.625	1
4	0.4	4	0.4	1
3	0.6	0	0	1
5	1	5	1	1
5	0.5	1	0.1	1
1	0.076923077	1	0.076923077	1
5	1	4	0.8	1
5	1	3	0.6	1
1	0.076923077	0	0	1
3	0.75	1	0.25	1
3	0.5	1	0.166666667	1
2	0.222222222	2	0.222222222	1
1	0.090909091	0	0	1
1	0.111111111	0	0	1
5	0.714285714	2	0.285714286	1
4	0.571428571	3	0.428571429	1
3	0.230769231	0	0	1
3	0.272727273	3	0.272727273	1
6	0.6	5	0.5	1
3	0.3	1	0.1	1
5	0.5	5	0.5	1
5	0.714285714	3	0.428571429	1
5	0.833333333	4	0.666666667	1
1	0.071428571	1	0.071428571	1
4	0.666666667	2	0.333333333	1
4	0.5	2	0.25	1
4	0.363636364	2	0.181818182	1
2	0.285714286	0	0	1
5	0.454545455	5	0.454545455	1
6	1	0	0	1
3	0.272727273	2	0.181818182	1
4	0.571428571	1	0.142857143	1
3	0.333333333	3	0.333333333	1
3	0.333333333	2	0.222222222	1
6	0.857142857	5	0.714285714	1
1	0.066666667	1	0.066666667	1
5	0.625	4	0.5	1
4	0.363636364	3	0.272727273	1
2	0.153846154	1	0.076923077	1
6	0.75	4	0.5	1
4	0.363636364	4	0.363636364	1
5	0.384615385	0	0	1
5	0.333333333	4	0.266666667	1
2	0.222222222	1	0.111111111	1
5	0.454545455	4	0.363636364	1
6	1	6	1	1
1	0.083333333	1	0.083333333	1
3	0.428571429	1	0.142857143	1
5	0.555555556	3	0.333333333	1
6	1	2	0.333333333	1
5	0.625	3	0.375	1
4	0.333333333	4	0.333333333	1
4	0.571428571	4	0.571428571	1
7	0.7	6	0.6	1
6	0.4	4	0.266666667	1
4	0.5	4	0.5	1
3	0.230769231	2	0.153846154	1
5	0.555555556	4	0.444444444	1
6	0.75	5	0.625	1
5	0.714285714	0	0	1
2	0.142857143	2	0.142857143	1
6	0.4	5	0.333333333	1
4	1	0	0	1
3	0.272727273	0	0	1
7	0.636363636	4	0.363636364	1
5	0.416666667	4	0.333333333	1
4	0.444444444	2	0.222222222	1
1	0.083333333	0	0	1
6	1	4	0.666666667	1
6	0.857142857	4	0.571428571	1
4	0.307692308	0	0	1
8	0.8	7	0.7	1
5	0.625	5	0.625	1
5	0.357142857	4	0.285714286	1
4	0.8	1	0.2	1
2	0.222222222	0	0	1
8	0.727272727	2	0.181818182	1
2	0.333333333	0	0	1
5	0.833333333	0	0	1
9	1	7	0.777777778	1
2	0.166666667	2	0.166666667	1
1	0.0625	1	0.0625	1
4	0.8	0	0	1
3	0.272727273	1	0.090909091	1
5	0.714285714	5	0.714285714	1
1	0.05	1	0.05	1
6	0.461538462	0	0	1
4	0.363636364	0	0	1
2	0.133333333	2	0.133333333	1
6	0.428571429	6	0.428571429	1
4	0.266666667	3	0.2	1
3	0.428571429	0	0	1
7	0.636363636	0	0	1
6	0.545454545	5	0.454545455	1
7	0.466666667	6	0.4	1
8	0.888888889	6	0.666666667	1
3	0.25	3	0.25	1
4	0.444444444	4	0.444444444	1
6	0.666666667	1	0.111111111	1
7	0.583333333	5	0.416666667	1
4	0.333333333	3	0.25	1
6	0.857142857	6	0.857142857	1
3	0.25	1	0.083333333	1
1	0.071428571	0	0	1
5	0.416666667	3	0.25	1
7	0.5	6	0.428571429	1
6	0.4	0	0	1
5	0.416666667	5	0.416666667	1
4	0.333333333	1	0.083333333	1
7	1	7	1	1
10	0.666666667	8	0.533333333	1
1	0.045454545	0	0	1
7	0.875	3	0.375	1
3	0.3	0	0	1
7	1	6	0.857142857	1
6	0.666666667	5	0.555555556	1
5	0.454545455	3	0.272727273	1
5	0.555555556	1	0.111111111	1
7	0.35	6	0.3	1
3	0.2	0	0	1
8	1	6	0.75	1
2	0.166666667	0	0	1
6	0.5	4	0.333333333	1
1	0.058823529	1	0.058823529	1
3	0.25	0	0	1
5	0.833333333	2	0.333333333	1
7	0.583333333	6	0.5	1
4	1	1	0.25	1
1	0.027027027	0	0	1
6	0.428571429	3	0.214285714	1
6	0.6	1	0.1	1
1	0.04	0	0	1
6	0.545454545	6	0.545454545	1
3	0.333333333	0	0	1
4	0.285714286	4	0.285714286	1
2	0.142857143	0	0	1
4	0.444444444	1	0.111111111	1
3	0.333333333	1	0.111111111	1
3	0.230769231	1	0.076923077	1
7	0.777777778	6	0.666666667	1
2	0.133333333	0	0	1
9	0.692307692	1	0.076923077	1
7	1	3	0.428571429	1
6	0.6	3	0.3	1
4	0.266666667	0	0	1
6	0.5	5	0.416666667	1
4	0.363636364	1	0.090909091	1
6	0.375	4	0.25	1
4	0.5	1	0.125	1
3	0.2	3	0.2	1
7	0.583333333	4	0.333333333	1
8	0.8	6	0.6	1
5	0.714285714	4	0.571428571	1
6	0.6	6	0.6	1
2	0.2	0	0	1
4	0.666666667	0	0	1
4	0.25	2	0.125	1
10	0.416666667	6	0.25	1
8	0.666666667	8	0.666666667	1
3	0.15	3	0.15	1
1	0.045454545	1	0.045454545	1
7	0.636363636	5	0.454545455	1
2	0.083333333	1	0.041666667	1
9	0.818181818	6	0.545454545	1
2	0.090909091	2	0.090909091	1
3	0.25	2	0.166666667	1
2	0.125	1	0.0625	1
6	0.545454545	1	0.090909091	1
7	0.636363636	1	0.090909091	1
1	0.018867925	1	0.018867925	1
2	0.133333333	1	0.066666667	1
4	0.666666667	1	0.166666667	1
5	0.2	1	0.04	1
8	0.5	2	0.125	1
5	0.333333333	3	0.2	1
9	0.75	8	0.666666667	1
7	0.7	4	0.4	1
1	0.055555556	1	0.055555556	1
5	0.333333333	5	0.333333333	1
4	0.285714286	3	0.214285714	1
8	0.666666667	6	0.5	1
5	0.454545455	0	0	1
6	0.666666667	3	0.333333333	1
3	0.5	0	0	1
6	0.545454545	2	0.181818182	1
3	0.2	1	0.066666667	1
5	0.454545455	1	0.090909091	1
8	0.727272727	5	0.454545455	1
7	0.291666667	4	0.166666667	1
6	0.75	6	0.75	1
6	0.428571429	5	0.357142857	1
6	0.75	3	0.375	1
3	0.2	2	0.133333333	1
8	0.666666667	7	0.583333333	1
4	0.266666667	2	0.133333333	1
2	0.166666667	1	0.083333333	1
6	0.666666667	4	0.444444444	1
9	0.818181818	3	0.272727273	1
5	1	2	0.4	1
11	0.733333333	7	0.466666667	1
6	1	3	0.5	1
1	0.037037037	1	0.037037037	1
3	0.375	0	0	1
7	0.538461538	0	0	1
8	0.533333333	0	0	1
2	0.181818182	0	0	1
5	0.625	2	0.25	1
6	0.5	6	0.5	1
8	0.533333333	7	0.466666667	1
5	0.294117647	0	0	1
8	0.8	5	0.5	1
6	0.857142857	2	0.285714286	1
4	0.4	1	0.1	1
7	0.636363636	2	0.181818182	1
5	0.357142857	2	0.142857143	1
2	0.117647059	2	0.117647059	1
2	0.153846154	0	0	1
8	0.571428571	7	0.5	1
7	1	2	0.285714286	1
6	0.545454545	4	0.363636364	1
10	0.666666667	2	0.133333333	1
9	0.9	6	0.6	1
4	0.075471698	2	0.037735849	1
12	0.48	4	0.16	1
13	0.382352941	6	0.176470588	1
5	0.454545455	2	0.181818182	1
11	0.733333333	2	0.133333333	1
7	0.466666667	0	0	1
12	0.8	10	0.666666667	1
7	0.636363636	6	0.545454545	1
7	0.777777778	5	0.555555556	1
9	0.642857143	5	0.357142857	1
7	0.636363636	7	0.636363636	1
3	0.125	1	0.041666667	1
4	0.181818182	3	0.136363636	1
5	0.333333333	0	0	1
6	0.857142857	0	0	1
9	0.642857143	4	0.285714286	1
3	0.176470588	0	0	1
3	0.12	0	0	1
8	0.615384615	0	0	1
5	0.5	2	0.2	1
3	0.111111111	3	0.111111111	1
4	0.333333333	0	0	1
10	0.5	10	0.5	1
6	0.315789474	4	0.210526316	1
1	0.041666667	0	0	1
4	0.266666667	4	0.266666667	1
7	0.875	7	0.875	1
4	0.307692308	2	0.153846154	1
8	0.5	6	0.375	1
6	0.4	6	0.4	1
2	0.125	2	0.125	1
7	0.5	0	0	1
7	0.4375	6	0.375	1
8	0.533333333	6	0.4	1
7	0.875	6	0.75	1
9	0.5625	9	0.5625	1
6	0.857142857	3	0.428571429	1
5	0.384615385	2	0.153846154	1
7	0.4375	2	0.125	1
3	0.214285714	3	0.214285714	1
4	0.307692308	1	0.076923077	1
8	1	5	0.625	1
15	0.441176471	7	0.205882353	1
7	0.259259259	6	0.222222222	1
11	0.733333333	9	0.6	1
4	0.166666667	0	0	1
10	0.416666667	5	0.208333333	1
3	0.136363636	2	0.090909091	1
4	0.235294118	0	0	1
8	0.421052632	6	0.315789474	1
7	0.7	7	0.7	1
9	0.6	5	0.333333333	1
2	0.142857143	1	0.071428571	1
3	0.157894737	2	0.105263158	1
5	0.555555556	5	0.555555556	1
4	0.444444444	0	0	1
1	0.055555556	0	0	1
4	0.166666667	2	0.083333333	1
5	0.625	1	0.125	1
11	0.785714286	10	0.714285714	1
9	0.642857143	6	0.428571429	1
3	0.1875	2	0.125	1
8	0.444444444	8	0.444444444	1
10	0.714285714	9	0.642857143	1
4	0.210526316	3	0.157894737	1
2	0.076923077	1	0.038461538	1
10	0.526315789	8	0.421052632	1
12	0.5	3	0.125	1
9	0.9	8	0.8	1
13	0.52	5	0.2	1
1	0.066666667	0	0	1
5	0.263157895	4	0.210526316	1
6	0.3	4	0.2	1
6	0.25	2	0.083333333	1
6	0.75	1	0.125	1
13	0.65	12	0.6	1
7	0.2	4	0.114285714	1
9	0.6	7	0.466666667	1
10	0.625	8	0.5	1
6	0.25	3	0.125	1
8	0.727272727	8	0.727272727	1
5	0.185185185	4	0.148148148	1
15	0.6	6	0.24	1
3	0.096774194	2	0.064516129	1
3	0.136363636	3	0.136363636	1
3	0.1875	3	0.1875	1
4	0.2	2	0.1	1
2	0.111111111	2	0.111111111	1
10	0.476190476	9	0.428571429	1
2	0.068965517	2	0.068965517	1
3	0.15	2	0.1	1
8	0.4	7	0.35	1
5	0.185185185	5	0.185185185	1
2	0.1	2	0.1	1
5	0.833333333	1	0.166666667	1
7	0.4375	5	0.3125	1
7	0.5	4	0.285714286	1
14	0.56	6	0.24	1
6	0.375	2	0.125	1
5	0.416666667	0	0	1
5	0.2	2	0.08	1
7	0.777777778	3	0.333333333	1
9	0.692307692	0	0	1
9	0.409090909	8	0.363636364	1
10	0.416666667	3	0.125	1
3	0.214285714	2	0.142857143	1
3	0.115384615	3	0.115384615	1
2	0.076923077	2	0.076923077	1
6	0.352941176	4	0.235294118	1
4	0.137931034	4	0.137931034	1
5	0.227272727	5	0.227272727	1
12	0.8	3	0.2	1
7	0.304347826	5	0.217391304	1
8	0.571428571	5	0.357142857	1
7	0.466666667	7	0.466666667	1
4	0.173913043	0	0	1
1	0.03125	1	0.03125	1
2	0.105263158	2	0.105263158	1
6	0.315789474	5	0.263157895	1
4	0.285714286	1	0.071428571	1
3	0.125	0	0	1
7	0.777777778	1	0.111111111	1
11	0.523809524	10	0.476190476	1
3	0.1875	1	0.0625	1
16	0.470588235	7	0.205882353	1
2	0.153846154	2	0.153846154	1
8	0.333333333	2	0.083333333	1
2	0.111111111	1	0.055555556	1
8	0.615384615	1	0.076923077	1
7	0.466666667	3	0.2	1
15	0.6	5	0.2	1
14	0.56	5	0.2	1
10	0.454545455	8	0.363636364	1
2	0.117647059	0	0	1
2	0.074074074	1	0.037037037	1
3	0.214285714	0	0	1
5	0.416666667	1	0.083333333	1
4	0.166666667	1	0.041666667	1
12	0.363636364	10	0.303030303	1
2	0.086956522	2	0.086956522	1
9	0.45	6	0.3	1
7	0.5	7	0.5	1
10	0.666666667	7	0.466666667	1
10	0.909090909	8	0.727272727	1
5	0.416666667	2	0.166666667	1
16	0.355555556	13	0.288888889	1
6	0.666666667	2	0.222222222	1
3	0.166666667	1	0.055555556	1
4	0.571428571	0	0	1
9	0.375	5	0.208333333	1
7	0.466666667	5	0.333333333	1
9	0.6	8	0.533333333	1
5	0.208333333	2	0.083333333	1
9	0.6	6	0.4	1
7	0.291666667	3	0.125	1
9	0.473684211	8	0.421052632	1
1	0.058823529	0	0	1
3	0.056603774	1	0.018867925	1
7	0.875	4	0.5	1
8	1	3	0.375	1
10	0.416666667	2	0.083333333	1
10	0.4	3	0.12	1
2	0.0625	1	0.03125	1
6	0.5	3	0.25	1
2	0.117647059	1	0.058823529	1
13	0.541666667	6	0.25	1
8	0.533333333	5	0.333333333	1
3	0.115384615	2	0.076923077	1
9	0.818181818	9	0.818181818	1
7	0.5	1	0.071428571	1
6	0.3	6	0.3	1
6	1	5	0.833333333	1
10	0.4	8	0.32	1
4	0.125	3	0.09375	1
8	0.32	4	0.16	1
7	0.583333333	7	0.583333333	1
3	0.085714286	2	0.057142857	1
12	0.461538462	10	0.384615385	1
5	0.357142857	0	0	1
10	0.833333333	9	0.75	1
19	0.76	7	0.28	1
12	0.461538462	5	0.192307692	1
12	0.4	9	0.3	1
6	0.352941176	3	0.176470588	1
14	0.411764706	6	0.176470588	1
18	0.692307692	15	0.576923077	1
5	0.263157895	3	0.157894737	1
20	0.8	8	0.32	1
7	1	5	0.714285714	1
6	0.5	1	0.083333333	1
8	0.296296296	7	0.259259259	1
12	0.545454545	8	0.363636364	1
4	0.333333333	2	0.166666667	1
9	0.375	4	0.166666667	1
10	0.434782609	8	0.347826087	1
9	0.333333333	8	0.296296296	1
11	0.458333333	4	0.166666667	1
1	0.043478261	1	0.043478261	1
9	0.642857143	8	0.571428571	1
4	0.4	0	0	1
1	0.05	0	0	1
9	1	3	0.333333333	1
3	0.12	1	0.04	1
4	0.222222222	2	0.111111111	1
8	0.333333333	5	0.208333333	1
7	0.388888889	7	0.388888889	1
7	0.368421053	6	0.315789474	1
5	0.094339623	3	0.056603774	1
8	0.727272727	0	0	1
11	0.578947368	9	0.473684211	1
2	0.057142857	1	0.028571429	1
5	0.714285714	1	0.142857143	1
1	0.034482759	1	0.034482759	1
4	0.16	1	0.04	1
2	0.054054054	1	0.027027027	1
4	0.153846154	3	0.115384615	1
5	0.384615385	4	0.307692308	1
6	0.333333333	6	0.333333333	1
2	0.066666667	2	0.066666667	1
7	0.304347826	6	0.260869565	1
11	0.407407407	10	0.37037037	1
4	0.078431373	2	0.039215686	1
4	0.181818182	4	0.181818182	1
8	0.421052632	7	0.368421053	1
8	0.727272727	4	0.363636364	1
7	0.35	7	0.35	1
3	0.12	2	0.08	1
6	0.352941176	6	0.352941176	1
13	0.382352941	5	0.147058824	1
6	0.272727273	3	0.136363636	1
11	0.55	10	0.5	1
6	0.375	6	0.375	1
6	0.285714286	5	0.238095238	1
13	0.5	6	0.230769231	1
3	0.125	2	0.083333333	1
5	0.294117647	2	0.117647059	1
4	0.173913043	2	0.086956522	1
1	0.043478261	0	0	1
6	0.545454545	3	0.272727273	1
7	0.21875	6	0.1875	1
7	0.368421053	5	0.263157895	1
4	0.2	3	0.15	1
9	0.818181818	2	0.181818182	1
2	0.037735849	1	0.018867925	1
3	0.111111111	2	0.074074074	1
5	0.357142857	1	0.071428571	1
17	0.53125	7	0.21875	1
8	0.888888889	1	0.111111111	1
3	0.096774194	1	0.032258065	1
7	0.583333333	2	0.166666667	1
7	1	0	0	1
7	0.583333333	3	0.25	1
14	0.451612903	10	0.322580645	1
2	0.08	0	0	1
12	0.5	4	0.166666667	1
13	0.541666667	7	0.291666667	1
8	0.888888889	7	0.777777778	1
5	0.2	3	0.12	1
9	0.818181818	5	0.454545455	1
7	0.777777778	4	0.444444444	1
2	0.058823529	0	0	1
12	0.48	5	0.2	1
5	0.5	0	0	1
2	0.083333333	0	0	1
11	1	10	0.909090909	1
6	0.461538462	2	0.153846154	1
10	0.909090909	6	0.545454545	1
10	0.4	4	0.16	1
10	0.625	6	0.375	1
7	0.7	1	0.1	1
11	0.458333333	5	0.208333333	1
5	0.25	5	0.25	1
8	0.470588235	3	0.176470588	1
10	0.526315789	10	0.526315789	1
9	0.818181818	7	0.636363636	1
1	0.03125	0	0	1
8	0.727272727	7	0.636363636	1
6	0.428571429	0	0	1
2	0.08	1	0.04	1
12	0.631578947	8	0.421052632	1
7	0.269230769	4	0.153846154	1
15	0.576923077	7	0.269230769	1
10	0.588235294	3	0.176470588	1
5	0.3125	4	0.25	1
6	0.4	3	0.2	1
8	0.333333333	4	0.166666667	1
18	0.529411765	8	0.235294118	1
10	0.666666667	9	0.6	1
9	0.75	6	0.5	1
26	0.604651163	7	0.162790698	1
5	0.294117647	5	0.294117647	1
8	0.444444444	4	0.222222222	1
5	0.142857143	2	0.057142857	1
19	0.59375	7	0.21875	1
4	0.25	3	0.1875	1
7	0.4375	4	0.25	1
12	0.705882353	11	0.647058824	1
10	0.4	5	0.2	1
10	0.37037037	9	0.333333333	1
1	0.038461538	0	0	1
11	0.458333333	9	0.375	1
11	0.733333333	1	0.066666667	1
9	0.818181818	8	0.727272727	1
1	0.038461538	1	0.038461538	1
9	0.257142857	5	0.142857143	1
6	0.375	5	0.3125	1
6	0.133333333	5	0.111111111	1
3	0.103448276	3	0.103448276	1
9	0.346153846	5	0.192307692	1
11	0.44	5	0.2	1
7	0.304347826	3	0.130434783	1
8	0.666666667	4	0.333333333	1
5	0.094339623	2	0.037735849	1
2	0.0625	2	0.0625	1
6	0.272727273	5	0.227272727	1
11	0.458333333	3	0.125	1
6	0.461538462	4	0.307692308	1
6	0.24	2	0.08	1
8	0.333333333	7	0.291666667	1
1	0.041666667	1	0.041666667	1
6	0.206896552	6	0.206896552	1
1	0.047619048	1	0.047619048	1
14	0.583333333	6	0.25	1
6	0.113207547	3	0.056603774	1
2	0.074074074	2	0.074074074	1
6	0.171428571	3	0.085714286	1
2	0.039215686	0	0	1
8	0.32	3	0.12	1
3	0.085714286	1	0.028571429	1
12	0.857142857	1	0.071428571	1
8	0.235294118	3	0.088235294	1
7	0.777777778	2	0.222222222	1
9	0.473684211	7	0.368421053	1
4	0.25	4	0.25	1
6	0.24	3	0.12	1
10	0.3125	4	0.125	1
9	0.375	6	0.25	1
14	0.583333333	7	0.291666667	1
4	0.2	4	0.2	1
11	0.733333333	3	0.2	1
13	0.565217391	10	0.434782609	1
12	0.342857143	9	0.257142857	1
8	0.210526316	0	0	1
5	0.3125	2	0.125	1
3	0.1	2	0.066666667	1
12	0.461538462	7	0.269230769	1
4	0.235294118	2	0.117647059	1
10	0.344827586	8	0.275862069	1
10	0.714285714	1	0.071428571	1
11	0.916666667	9	0.75	1
2	0.095238095	2	0.095238095	1
7	0.28	6	0.24	1
3	0.176470588	2	0.117647059	1
16	0.5	6	0.1875	1
3	0.1	3	0.1	1
7	0.318181818	7	0.318181818	1
17	0.5	8	0.235294118	1
6	0.428571429	4	0.285714286	1
4	0.166666667	3	0.125	1
4	0.285714286	2	0.142857143	1
3	0.15	1	0.05	1
3	0.176470588	3	0.176470588	1
9	0.264705882	3	0.088235294	1
9	0.36	3	0.12	1
4	0.153846154	1	0.038461538	1
10	0.666666667	5	0.333333333	1
8	0.533333333	2	0.133333333	1
19	0.422222222	15	0.333333333	1
2	0.05	1	0.025	1
16	0.457142857	10	0.285714286	1
5	0.357142857	5	0.357142857	1
10	0.454545455	9	0.409090909	1
3	0.125	3	0.125	1
15	0.333333333	12	0.266666667	1
6	0.260869565	3	0.130434783	1
13	0.590909091	9	0.409090909	1
9	0.391304348	7	0.304347826	1
9	0.290322581	7	0.225806452	1
10	0.434782609	6	0.260869565	1
4	0.2	1	0.05	1
11	0.35483871	9	0.290322581	1
8	0.470588235	7	0.411764706	1
3	0.166666667	0	0	1
14	0.538461538	6	0.230769231	1
10	0.833333333	8	0.666666667	1
6	0.75	2	0.25	1
6	0.857142857	1	0.142857143	1
8	0.307692308	3	0.115384615	1
13	0.40625	6	0.1875	1
9	0.5	8	0.444444444	1
5	0.277777778	5	0.277777778	1
4	0.235294118	1	0.058823529	1
15	0.789473684	13	0.684210526	1
4	0.148148148	4	0.148148148	1
1	0.028571429	0	0	1
13	0.565217391	9	0.391304348	1
6	0.2	5	0.166666667	1
11	0.916666667	8	0.666666667	1
17	0.377777778	13	0.288888889	1
9	0.45	8	0.4	1
6	0.272727273	6	0.272727273	1
3	0.058823529	1	0.019607843	1
11	0.423076923	5	0.192307692	1
16	0.470588235	8	0.235294118	1
8	0.363636364	7	0.318181818	1
5	0.3125	5	0.3125	1
9	0.36	4	0.16	1
14	0.736842105	12	0.631578947	1
3	0.166666667	2	0.111111111	1
14	0.311111111	11	0.244444444	1
6	0.428571429	1	0.071428571	1
16	0.64	14	0.56	1
8	0.242424242	7	0.212121212	1
7	0.21875	4	0.125	1
2	0.039215686	1	0.019607843	1
10	0.555555556	5	0.277777778	1
3	0.115384615	1	0.038461538	1
15	0.441176471	5	0.147058824	1
8	0.571428571	4	0.285714286	1
9	0.391304348	8	0.347826087	1
13	0.541666667	3	0.125	1
6	0.461538462	1	0.076923077	1
9	0.346153846	8	0.307692308	1
12	0.6	11	0.55	1
14	0.518518519	13	0.481481481	1
17	0.548387097	12	0.387096774	1
11	0.423076923	6	0.230769231	1
9	0.409090909	6	0.272727273	1
3	0.056603774	2	0.037735849	1
14	0.56	11	0.44	1
5	0.227272727	4	0.181818182	1
11	0.423076923	8	0.307692308	1
15	0.454545455	11	0.333333333	1
6	0.24	1	0.04	1
2	0.037735849	2	0.037735849	1
9	0.473684211	9	0.473684211	1
8	0.666666667	5	0.416666667	1
6	0.162162162	5	0.135135135	1
9	0.75	9	0.75	1
6	0.352941176	1	0.058823529	1
9	0.473684211	5	0.263157895	1
10	0.714285714	6	0.428571429	1
4	0.108108108	2	0.054054054	1
12	0.5	6	0.25	1
3	0.130434783	2	0.086956522	1
14	0.4	8	0.228571429	1
9	0.5	7	0.388888889	1
7	0.205882353	3	0.088235294	1
12	0.857142857	11	0.785714286	1
8	0.571428571	1	0.071428571	1
1	0.028571429	1	0.028571429	1
9	0.5625	7	0.4375	1
1	0.017241379	1	0.017241379	1
7	0.7	0	0	1
11	0.47826087	8	0.347826087	1
1	0.04	1	0.04	1
16	0.666666667	3	0.125	1
5	0.555555556	2	0.222222222	1
4	0.16	2	0.08	1
4	0.078431373	1	0.019607843	1
5	0.333333333	1	0.066666667	1
11	0.523809524	6	0.285714286	1
5	0.208333333	1	0.041666667	1
1	0.029411765	1	0.029411765	1
11	0.5	11	0.5	1
9	0.375	3	0.125	1
6	0.6	2	0.2	1
13	0.684210526	7	0.368421053	1
4	0.266666667	1	0.066666667	1
5	0.238095238	4	0.19047619	1
14	0.4375	6	0.1875	1
7	0.291666667	7	0.291666667	1
3	0.130434783	0	0	1
7	0.466666667	4	0.266666667	1
3	0.230769231	3	0.230769231	1
8	0.216216216	7	0.189189189	1
6	0.176470588	2	0.058823529	1
7	0.538461538	7	0.538461538	1
4	0.210526316	4	0.210526316	1
12	0.545454545	9	0.409090909	1
12	0.75	10	0.625	1
11	0.244444444	10	0.222222222	1
25	0.581395349	9	0.209302326	1
14	0.636363636	12	0.545454545	1
11	0.379310345	10	0.344827586	1
8	0.32	2	0.08	1
8	1	8	1	1
9	0.473684211	6	0.315789474	1
10	0.384615385	5	0.192307692	1
10	0.833333333	7	0.583333333	1
7	0.291666667	5	0.208333333	1
21	0.6	15	0.428571429	1
6	0.24	0	0	1
12	0.75	9	0.5625	1
8	0.333333333	1	0.041666667	1
8	0.333333333	6	0.25	1
3	0.157894737	3	0.157894737	1
5	0.192307692	3	0.115384615	1
15	0.46875	7	0.21875	1
11	0.5	8	0.363636364	1
7	0.411764706	1	0.058823529	1
4	0.072727273	2	0.036363636	1
8	0.216216216	6	0.162162162	1
10	1	7	0.7	1
8	0.421052632	8	0.421052632	1
12	0.52173913	9	0.391304348	1
6	0.333333333	3	0.166666667	1
13	0.382352941	7	0.205882353	1
11	0.244444444	8	0.177777778	1
8	0.266666667	7	0.233333333	1
1	0.022222222	0	0	1
6	0.1875	4	0.125	1
19	0.863636364	16	0.727272727	1
5	0.384615385	3	0.230769231	1
8	0.727272727	6	0.545454545	1
7	0.155555556	6	0.133333333	1
12	1	10	0.833333333	1
10	0.625	2	0.125	1
12	0.5	5	0.208333333	1
5	0.227272727	3	0.136363636	1
11	0.323529412	4	0.117647059	1
14	0.411764706	7	0.205882353	1
3	0.09375	2	0.0625	1
9	0.169811321	2	0.037735849	1
9	0.75	4	0.333333333	1
9	0.409090909	9	0.409090909	1
8	0.4	8	0.4	1
11	0.6875	8	0.5	1
5	0.2	0	0	1
4	0.129032258	2	0.064516129	1
9	0.5625	5	0.3125	1
8	0.666666667	0	0	1
12	0.266666667	11	0.244444444	1
11	0.647058824	10	0.588235294	1
11	0.379310345	11	0.379310345	1
11	0.785714286	1	0.071428571	1
5	0.555555556	0	0	1
4	0.19047619	4	0.19047619	1
5	0.357142857	3	0.214285714	1
10	0.3125	6	0.1875	1
6	0.5	2	0.166666667	1
13	0.65	11	0.55	1
19	0.95	16	0.8	1
7	0.636363636	3	0.272727273	1
8	0.177777778	6	0.133333333	1
9	0.692307692	2	0.153846154	1
12	0.413793103	10	0.344827586	1
9	0.5625	6	0.375	1
11	0.733333333	8	0.533333333	1
26	0.8125	21	0.65625	1
5	0.208333333	0	0	1
7	0.538461538	1	0.076923077	1
4	0.148148148	3	0.111111111	1
5	0.111111111	4	0.088888889	1
10	0.434782609	5	0.217391304	1
12	0.375	6	0.1875	1
10	0.3125	5	0.15625	1
8	0.5	7	0.4375	1
20	0.606060606	16	0.484848485	1
6	0.230769231	4	0.153846154	1
7	0.411764706	5	0.294117647	1
11	0.47826087	7	0.304347826	1
13	0.866666667	4	0.266666667	1
